strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
23094;DSM 18508;Methylosinus;Methylosinus sp.;TR 13;0;Methylosinus sp.;20215;;;R2A MEDIUM (DSMZ Medium 830);19049;28;19049;;;;;;;;;;;;;;;;;drinking water;19049;;
23095;DSM 18509;Methylosinus;Methylosinus sp.;TR 20;0;Methylosinus sp.;20215;;;R2A MEDIUM (DSMZ Medium 830);19050;28;19050;;;;;;;;;;;;;;;;;drinking water;19050;;
23096;DSM 18510;Methylosinus;Methylosinus sp.;TR 22;0;Methylosinus sp.;20215;;;R2A MEDIUM (DSMZ Medium 830);19051;28;19051;;;;;;;;;;;;;;;;;drinking water;19051;;
23097;DSM 18511;Methylosinus;Methylosinus sp.;TR 23;0;Methylosinus sp.;20215;;;R2A MEDIUM (DSMZ Medium 830);19052;28;19052;;;;;;;;;;;;;;;;;drinking water;19052;;
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;Methylosinus sporium;20215;;;METHYLOSARCINA QUISQUILLARUM AND M. FIBRATA MEDIUM (DSMZ Medium 921);7149;28;7149;;;;;;;;;;;;;;;;;groundwater aquifer;7149;GCA_003113265;66792
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;;;;;NMS MEDIUM (DSMZ Medium 632);7149;;;;;;;;;;;;;;;;;;;;;GCA_009811675;66792
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_007004125;66792
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;428.4;66792
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;428.7;66792
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;428.6;66792
7225;DSM 17706, ACM 3306, ATCC 35069, IMET 10545, NCIMB 11126, UNIQEM 60;Methylosinus;Methylosinus sporium;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2839752880;66792
7212;DSM 18750, JCM 14076;Methylosoma;Methylosoma difficile;LC 2;1;Methylosoma difficile;20215;;;LC 2 (DSMZ Medium 1132);7683;20;7683;;;microaerophile;31873;;;asparagine;31873;;;;;;;;;littoral sediment;7683;;
7212;DSM 18750, JCM 14076;Methylosoma;Methylosoma difficile;LC 2;1;;;;;;;okt.30;31873;;;;;;;aspartate;31873;;;;;;;;;Littoral sediment of Lake Constance;67770;;
7212;DSM 18750, JCM 14076;Methylosoma;Methylosoma difficile;LC 2;1;;;;;;;25;31873;;;;;;;glutamate;31873;;;;;;;;;;;;
7212;DSM 18750, JCM 14076;Methylosoma;Methylosoma difficile;LC 2;1;;;;;;;20;67770;;;;;;;;;;;;;;;;;;;;
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;Methylotenera mobilis;20215;;;MINERAL MEDIUM PH 7.25 (DSMZ Medium 465);7053;30;7053;;;;;;;;;;;;;;;;;Lake Washington sediment;7053;GCA_002454455;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_003543595;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;359408.3;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;359408.6;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2634166221;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2634166253;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2634166260;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2634166242;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2634166262;66792
7247;DSM 17540, ATCC BAA 1282;Methylotenera;Methylotenera mobilis;JLW 8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2634166240;66792
23100;DSM 24635, JCM 17579, VKM B-2679;Methylotenera;Methylotenera versatilis;301;1;Methylotenera versatilis;20215;1-2 days;19131;HYPHOMICROBIUM MEDIUM (DSMZ Medium 1355);19131;25;19131;;;facultative anaerobe;30081;;;ethanol;30081;;;;;;urease;+;30081;freshwater sediment;19131;646564551;66792
23100;DSM 24635, JCM 17579, VKM B-2679;Methylotenera;Methylotenera versatilis;301;1;;;;;;;18-21;30081;;;;;;;fructose;30081;;;;;;;;;Sediment of Lake Washington;67770;CP002056;67770
23100;DSM 24635, JCM 17579, VKM B-2679;Methylotenera;Methylotenera versatilis;301;1;;;;;;;25;67770;;;;;;;pyruvate;30081;;;;;;;;;;;;
23100;DSM 24635, JCM 17579, VKM B-2679;Methylotenera;Methylotenera versatilis;301;1;;;;;;;;;;;;;;;nitrate;30081;;;;;;;;;;;;
158679;LMG 29185, VKM B-2986;Methyloterricola;Methyloterricola oryzae;73a;1;Methyloterricola oryzae;20215;;65411;nitrate mineral salts medium agar plates;65411;15-45;65411;;;aerobe;65411;methanotroph;65411;methane;65411;;;;;;;;;rice stems of a paddy rice field;65411;GCA_000934725;66792
158679;LMG 29185, VKM B-2986;Methyloterricola;Methyloterricola oryzae;73a;1;;;;;;;27-37;65411;;;;;;;methane;65411;;;;;;;;;;;1495050.5;66792
158679;LMG 29185, VKM B-2986;Methyloterricola;Methyloterricola oryzae;73a;1;;;;;;;;;;;;;;;methanol;65411;;;;;;;;;;;2582581277;66792
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;Methyloterrigena soli;20215;;44059;TSA agar;44059;20-37;44059;;;aerobe;44059;;;(R)-lactate;44059;indole;0;44059;;;cytochrome oxidase;+;44059;chloroethylene-contaminated soil sample;44059;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;TSB;44059;30;44059;;;;;;;(S)-lactate;44059;;;;;;catalase;+;44059;Soil contaminated with chloroethylene compounds at the Wan-ju industrial complex;67770;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;30;67770;;;;;;;3-hydroxybenzoate;44059;;;;;;alpha-chymotrypsin;-;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;D-glucose;44059;;;;;;cystine arylamidase;-;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;D-mannitol;44059;;;;;;lipase (C 14);-;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;D-mannose;44059;;;;;;acid phosphatase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;gluconate;44059;;;;;;alkaline phosphatase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;L-arabinose;44059;;;;;;esterase (C 4);+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;L-proline;44059;;;;;;esterase Lipase (C 8);+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;L-serine;44059;;;;;;alpha-fucosidase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;maltose;44059;;;;;;alpha-galactosidase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;N-acetylglucosamine;44059;;;;;;alpha-glucosidase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;glucose;44059;;;;;;alpha-mannosidase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;2-dehydro-D-gluconate;44059;;;;;;naphthol-AS-BI-phosphohydrolase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;5-dehydro-D-gluconate;44059;;;;;;trypsin;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;melibiose;44059;;;;;;beta-galactosidase;+;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;D-ribose;44059;;;;;;urease;-;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;D-sorbitol;44059;;;;;;protease;-;44059;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;glycogen;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;myo-inositol;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;L-fucose;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;L-rhamnose;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;salicin;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;sucrose;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;carbon dioxide;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;methanol;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;carbon dioxide;44059;;;;;;;;;;;;
141142;KEMB 224-262, JCM 30821;Methyloterrigena;Methyloterrigena soli;M48;1;;;;;;;;;;;;;;;methanol;44059;;;;;;;;;;;;
24812;DSM 19750, JCM 13664;Methylothermus;Methylothermus subterraneus;HTM55;1;Methylothermus subterraneus;20215;;;METHYLOTHERMUS MEDIUM (DSMZ Medium 1412);21088;55;21088;;;;;;;;;;;;;;;;;hot spring water a subsurface gold mine;21088;;
24812;DSM 19750, JCM 13664;Methylothermus;Methylothermus subterraneus;HTM55;1;;;;;;;50;67770;;;;;;;;;;;;;;;;;Subsurface hot aquifer water in the Hishikari gold mine;67770;;
134143;VKM B-2345;Methylothermus;Methylothermus thermalis;IPODFERMP-19714, MYH;1;Methylothermus thermalis;20215;;;;;37-67;31500;;;;;;;D-tryptophan;31500;methane;1;31500;;;;;;hot spring;31500;;
134143;VKM B-2345;Methylothermus;Methylothermus thermalis;IPODFERMP-19714, MYH;1;;;;;;;58;31500;;;;;;;urea;31500;;;;;;;;;;;;
7206;DSM 19304, NCIMB 14124, VKM B-2133;Methylotuvimicrobium;Methylotuvimicrobium alcaliphilum;20Z;1;Methylotuvimicrobium alcaliphilum;20215;;;METHYLOMICROBIUM MEDIUM (DSMZ Medium 1180);8007;28;8007;;;aerobe;32326;;;;;;;;;;;;;surface sediment of the highly alkaline soda lake Shara-Nur;8007;271065.3;66792
7206;DSM 19304, NCIMB 14124, VKM B-2133;Methylotuvimicrobium;Methylotuvimicrobium alcaliphilum;20Z;1;;;;;;;;;;;;;;;;;;;;;;;;;;;651717056;66792
7207;DSM 19305, NCCB 97157, NCIMB 13566, VKM B-2464;Methylotuvimicrobium;Methylotuvimicrobium kenyense;AMO1;1;Methylotuvimicrobium kenyense;20215;;;METHYLOMICROBIUM MEDIUM (DSMZ Medium 1180);8026;28;8026;;;aerobe;32326;;;;;;;;;;;;;surface sediments of a soda lake;8026;269709.4;66792
7207;DSM 19305, NCCB 97157, NCIMB 13566, VKM B-2464;Methylotuvimicrobium;Methylotuvimicrobium kenyense;AMO1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;651716953;66792
7207;DSM 19305, NCCB 97157, NCIMB 13566, VKM B-2464;Methylotuvimicrobium;Methylotuvimicrobium kenyense;AMO1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2588254263;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;Methyloversatilis discipulorum;20215;;;;;27;67770;;;;;;;;;;;;;;;;;Sediment of the freshwater Lake Washington;67770;GCA_000527135;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_000385375;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_000374245;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_016790265;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_019163345;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_018780585;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1119528.7;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1119528.6;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1119528.5;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1119528.3;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;983954.3;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;998429.3;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2517093041;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2516653080;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2517287017;66792
163816;JCM 30542, VKM B-2888;Methyloversatilis;Methyloversatilis discipulorum;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;AZUP00000000;67770
161440;JCM 14004;Methyloversatilis;Methyloversatilis sp.;;0;Methyloversatilis sp.;20215;;;;;35;67770;;;;;;;;;;;;;;;;;Drinking water in Hong Kong;67770;;
156428;CCUG 61694, VKM B-2692;Methyloversatilis;Methyloversatilis thermotolerans;;1;Methyloversatilis thermotolerans;20215;2 days;62693;;;30;62693;;;aerobe;62693;;;;;;;;;;;;;Water,geyser of Kamchatka;62693;GCA_000372885;66792
156428;CCUG 61694, VKM B-2692;Methyloversatilis;Methyloversatilis thermotolerans;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1117409.3;66792
156428;CCUG 61694, VKM B-2692;Methyloversatilis;Methyloversatilis thermotolerans;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2517287031;66792
13935;DSM 25237, CCUG 52030, JCM 13912;Methyloversatilis;Methyloversatilis universalis;FAM5;1;Methyloversatilis universalis;20215;2-3 days;17952;MIN E - METHYLOVERSATILIS MEDIUM (DSMZ Medium 1341);17952;28;17952;;;aerobe;59404;;;;;;;;;;;;;top layer of a lake sediment;17952;GCA_020723615;66792
13935;DSM 25237, CCUG 52030, JCM 13912;Methyloversatilis;Methyloversatilis universalis;FAM5;1;;;2 days;59404;;;37;59404;;;;;;;;;;;;;;;;;Fresh water;59404;GCA_020723665;66792
13935;DSM 25237, CCUG 52030, JCM 13912;Methyloversatilis;Methyloversatilis universalis;FAM5;1;;;;;;;30;67770;;;;;;;;;;;;;;;;;The top layer of Lake Washington sediment;67770;GCA_020725045;66792
13935;DSM 25237, CCUG 52030, JCM 13912;Methyloversatilis;Methyloversatilis universalis;FAM5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_020724285;66792
13935;DSM 25237, CCUG 52030, JCM 13912;Methyloversatilis;Methyloversatilis universalis;FAM5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_020724645;66792
13933;DSM 25235;Methyloversatilis;Methyloversatilis universalis;500, FAM500;0;Methyloversatilis universalis;20215;3-7 days;17950;MIN E - METHYLOVERSATILIS MEDIUM (DSMZ Medium 1341);17950;28;17950;;;;;;;;;;;;;;;;;top layer of a lake sediment;17950;;
13934;DSM 25236;Methyloversatilis;Methyloversatilis universalis;EHg5;0;Methyloversatilis universalis;20215;3-7 days;17951;MIN E - METHYLOVERSATILIS MEDIUM (DSMZ Medium 1341);17951;28;17951;;;;;;;;;;;;;;;;;soil contaminated with chemical industrial wastes;17951;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;Methyloversatilis universalis;20215;3 days;58575;;;30;58575;;;aerobe;58575;;;malate;68369;indole;0;68369;indole;68369;cytochrome oxidase;+;68369;Soil,industrially contaminated;58575;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;;;;;;;;;;;;;;;adipate;68369;;;;;;gelatinase;-;68369;;;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;;;;;;;;;;;;;;;decanoate;68369;;;;;;beta-glucosidase;-;68369;;;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;;;;;;;;;;;;;;;gluconate;68369;;;;;;urease;-;68369;;;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;;;;;;;;;;;;;;;maltose;68369;;;;;;arginine dihydrolase;-;68369;;;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;;;;;;;;;;;;;;;N-acetylglucosamine;68369;;;;;;alkaline phosphatase;-;68382;;;;
153402;CCUG 49484;Methyloversatilis;Methyloversatilis universalis;;0;;;;;;;;;;;;;;;D-mannitol;68369;;;;;;esterase (C 4);+;68382;;;;
