strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;Collinsella aerofaciens;20215;3 days;54990;;;;;;;anaerobe;54990;;;tryptophan;68380;indole;0;68380;indole;68380;urease;+;68381;Human;54990;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;nitrate;68380;acetoin;0;68381;acetoin;68381;beta-mannosidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;L-glutamate;68380;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;raffinose;68380;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;D-mannose;68380;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;arginine;68380;;;;;;beta-galactosidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;urea;68380;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;alkaline phosphatase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;alpha-galactosidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;beta-glucuronidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;beta-glucosidase;-;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;arginine dihydrolase;+;68381;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;serine arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;glutamyl-glutamate arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;histidine arylamidase;+;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;glycin arylamidase;+;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;alanine arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;tyrosine arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;pyrrolidonyl arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;leucine arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;phenylalanine arylamidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;leucyl glycin arylamidase;+;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;proline-arylamidase;+;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;L-arginine arylamidase;+;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;alkaline phosphatase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;tryptophan deaminase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;urea;68381;;;;;;alpha-fucosidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;glutamate decarboxylase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;alpha-arabinosidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;+;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;beta-Galactosidase 6-phosphate;-;68380;;;;
150433;CCUG 39917;Collinsella;Collinsella aerofaciens;;0;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68380;;;;
