strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
3843;DSM 14928;Deferribacter;Deferribacter abyssi;DR;0;Deferribacter abyssi;20215;;;DEFERRIBACTER MEDIUM (DSMZ Medium 935);5450;55;5450;;;anaerobe;5450;;;;;;;;;;;;;deep-sea hydrothermal vent;5450;;
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;Deferribacter autotrophicus;20215;;;MEDIUM (DSMZ Medium 985a);15765;60;15765;;;anaerobe;15765;;;acetate;29120;;;;;;;;;fragment of hydrothermal structure;15765;GCA_008362905;66792
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;DEFERRIBACTER AUTOTROPHICUS MEDIUM (DSMZ Medium 985);15765;25-75;29120;;;anaerobe;29120;;;formate;29120;;;;;;;;;;;500465.6;66792
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;;;60;29120;;;;;;;lactate;29120;;;;;;;;;;;;
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;;;;;;;;;;;malate;29120;;;;;;;;;;;;
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;;;;;;;;;;;maltose;29120;;;;;;;;;;;;
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;;;;;;;;;;;propionate;29120;;;;;;;;;;;;
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;;;;;;;;;;;pyruvate;29120;;;;;;;;;;;;
3845;DSM 21529, VKPM B-10097;Deferribacter;Deferribacter autotrophicus;SL50;1;;;;;;;;;;;;;;;succinate;29120;;;;;;;;;;;;
3841;DSM 14783, JCM 11476, NBRC 101012;Deferribacter;Deferribacter desulfuricans;SSM1;1;Deferribacter desulfuricans;20215;;;DEFERRIBACTER DESULFURICANS MEDIUM (DSMZ Medium 935b);5537;62;5537;;;anaerobe;5537;heterotroph;23104;;;;;;;;;;;black smoker chimney, 1385 m depth;5537;AP011529;67770
