strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
103895;;Oerskovia;Oerskovia sp.;ST023615(HKI);0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
103896;;Oerskovia;Oerskovia sp.;ST023622(HKI);0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
103897;;Oerskovia;Oerskovia sp.;ST023623(HKI);0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
103913;;Oerskovia;Oerskovia sp.;ST002140(HKI);0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
103914;;Oerskovia;Oerskovia sp.;ST000728(HKI), GT19952012;0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
103915;;Oerskovia;Oerskovia sp.;ST000731(HKI), GT19952017;0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;Oerskovia sp.;20215;;;;;;;;;;;;;glycogen;68379;;;;;;catalase;+;68379;Human cerebrospinal fluid;55713;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;gelatinase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;urease;-;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;N-acetyl-beta-glucosaminidase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;alpha-glucosidase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;beta-galactosidase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;beta-glucuronidase;-;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;alkaline phosphatase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;urea;68379;;;;;;pyrrolidonyl arylamidase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;pyrazinamidase;+;68379;;;;
151059;CCUG 43186;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;;;;;;;
103916;;Oerskovia;Oerskovia sp.;ST000736(HKI), GT19952018;0;Oerskovia sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
151061;CCUG 43189;Oerskovia;Oerskovia sp.;;0;Oerskovia sp.;20215;;;;;;;;;;;;;glycogen;68379;;;;;;catalase;+;68379;Human cerebrospinal fluid,64-yr-old woman;55715;;
151061;CCUG 43189;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;gelatinase;+;68379;;;;
151061;CCUG 43189;Oerskovia;Oerskovia sp.;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;urease;-;68379;;;;
