strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
149874;CCUG 38589;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;54345;;
135605;CIP 58.10, NCTC 8082;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;34779;37;34779;;;;;;;;;;;;;;;;;;;;
149875;CCUG 38590;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nose;54346;;
135617;CIP 60.73;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;34792;37;34792;;;;;;;;;;;;;;;;;;;;
149876;CCUG 38591;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;54347;;
135619;CIP 60.74;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;34794;37;34794;;;;;;;;;;;;;;;;;;34794;;
149877;CCUG 38592;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;54348;;
135708;CIP 77.24;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;34888;37;34888;;;;;;;;;;;;;;;;;;;;
149878;CCUG 38593;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;54349;;
135825;CIP 81.29;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;35074;37;35074;;;;;;;;;;;;;;;;;;;;
149879;CCUG 38594;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nose;54350;;
135827;CIP 81.30;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;35076;37;35076;;;;;;;;;;;;;;;;;;;;
150166;CCUG 39155;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,child age 6 month;54672;;
136448;CIP 54.56;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;35868;37;35868;;;;;;;;;;;;;;;;;;;;
150167;CCUG 39156;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human,child age 13 month;54673;;
136664;CIP 107607;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 440 - for Bordetella;36145;37;36145;;;;;;;;;;;;;;;;;;;;
150168;CCUG 39157;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,child age 2 month;54674;;
136668;CIP 107608;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 440 - for Bordetella;36149;37;36149;;;;;;;;;;;;;;;;;;;;
150398;CCUG 39825;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,7-yr-old boy;54952;;
136675;CIP 107596;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 440 - for Bordetella;36156;37;36156;;;;;;;;;;;;;;;;;;;;
153043;CCUG 48371;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58114;;;;;;;microaerophile;58114;;;;;;;;;;;;;Human nasopharynx,40-month-old male;58114;;
136968;CIP 56.92, NCTC 6988;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;36767;37;36767;;;;;;;;;;;;;;;;;;;;
153044;CCUG 48372;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58115;;;;;;;microaerophile;58115;;;;;;;;;;;;;Human nasopharynx,10-yr-old male;58115;;
137041;CIP A104;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;36880;37;36880;;;;;;;;;;;;;;;;;;;;
153045;CCUG 48373;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58116;;;;;;;microaerophile;58116;;;;;;;;;;;;;Human nasopharynx,13-yr-old female;58116;;
137352;CIP 81.43;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;37355;37;37355;;;;;;;;;;;;;;;;;;;;
153046;CCUG 48374;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58117;;;;;;;microaerophile;58117;;;;;;;;;;;;;Human nasopharynx,9-yr-old male;58117;;
137353;CIP 81.44;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;37356;37;37356;;;;;;;;;;;;;;;;;;;;
153047;CCUG 48375;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58118;;;;;;;microaerophile;58118;;;;;;;;;;;;;Human nasopharynx,49-month-old female;58118;;
139074;CIP 81.31, ATCC 41405;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;41110;37;41110;;;;;;;;;;;;;;;;;;;;
153048;CCUG 48376;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58119;;;;;;;microaerophile;58119;;;;;;;;;;;;;Human nasopharynx;58119;;
139076;CIP 81.37;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;41112;37;41112;;;;;;;;;;;;;;;;;;;;
153049;CCUG 48377;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58120;;;;;;;microaerophile;58120;;;;;;;;;;;;;Human nasopharynx,73-month-old male;58120;;
139078;CIP 81.32, CCUG 17138;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;MEDIUM 21 - for Bordetella;41116;37;41116;;;;;;;;;;;;;;;;;;;;
153050;CCUG 48378;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58121;;;;;;;microaerophile;58121;;;;;;;;;;;;;Human nasopharynx,67-month-old female;58121;;
141294;CCUG 759;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,8-yr-old girl;44256;;
153051;CCUG 48379;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58122;;;;;;;microaerophile;58122;;;;;;;;;;;;;Human nasopharynx,22-month-old male;58122;;
141295;CCUG 767;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,4-yr-old girl;44257;;
153052;CCUG 48380;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58123;;;;;;;microaerophile;58123;;;;;;;;;;;;;Human nasopharynx,8-month-old female;58123;;
141296;CCUG 771;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,5-yr-old girl;44258;;
153053;CCUG 48381;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58124;;;;;;;microaerophile;58124;;;;;;;;;;;;;Human nasopharynx,69-month-old female;58124;;
141300;CCUG 782;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human throat-nose,5-yr-old boy,coughing;44262;;
153054;CCUG 48382;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58125;;;;;;;microaerophile;58125;;;;;;;;;;;;;Human nasopharynx,56-month-old female;58125;;
141317;CCUG 818;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;44280;;
153073;CCUG 48422;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,43-month-old male;58146;;
141728;CCUG 5451;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,5-yr-old girl;44853;;
153074;CCUG 48423;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;58147;;
142014;CCUG 9818, LMG 14453;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx,7-month-old boy;45237;;
153075;CCUG 48426;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58148;;;37;58148;;;microaerophile;58148;;;;;;;;;;;;;Human nasopharynx,38-yr-old woman;58148;;
142060;CCUG 10199;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasofarynx;45289;;
153076;CCUG 48427;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;2-3 days;58149;;;37;58149;;;microaerophile;58149;;;;;;;;;;;;;Human nasopharynx,15-yr-old woman;58149;;
142138;CCUG 11005;Bordetella;Bordetella pertussis;;0;Bordetella pertussis;20215;;;;;;;;;;;;;;;;;;;;;;;Human nasopharynx;45378;;
