strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;Advenella kashmirensis;20215;;;NUTRIENT AGAR (DSMZ Medium 1);6757;28;6757;;;aerobe;6757;;;acetate;31452;;;;;;catalase;+;31452;bulk soil of a temperate orchard;6757;GCA_003533245;66792
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;okt.42;31452;;;;;;;arabinose;31452;;;;;;cytochrome oxidase;+;31452;;;GCA_002384805;66792
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;26;31452;;;;;;;arginine;31452;;;;;;urease;+;31452;;;310575.5;66792
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;aspartate;31452;;;;;;;;;;;310575.4;66792
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;citrate;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;fructose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;galactose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;glucose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;glutamate;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;lactose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;malate;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;maltose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;mannose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;succinate;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;D-tryptophan;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;xylose;31452;;;;;;;;;;;;
383;DSM 17095, LMG 22965, MTCC 7002;Advenella;Advenella kashmirensis;WT001;1;;;;;;;;;;;;;;;nitrate;31452;;;;;;;;;;;;
22905;DSM 17096, LMG 22696;Advenella;Advenella kashmirensis;WGT;0;Advenella kashmirensis;20215;;;NUTRIENT AGAR (DSMZ Medium 1);19093;28;19093;;;;;;;;;;;;;;;;;soil, apple garden;19093;;
140252;DSM 27514, VKM B-2850;Advenella;Advenella kashmirensis subsp. methylica;PK1;1;Advenella kashmirensis subsp. methylica;20215;;;TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92);42859;30;42859;;;;;;;malate;68369;indole;0;68369;indole;68369;gelatinase;-;68369;root of Carex L. sp.;42859;;
