strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;Sulfitobacter pseudonitzschiae;20215;2-3 days;21826;BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514);21826;30;21826;;;;;;;malate;68369;indole;0;68369;indole;68369;catalase;+;21826;toxic marine diatom Pseudo-nitzschia multiseries;21826;GCA_013347125;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;adipate;68369;;;;;;cytochrome-c oxidase;+;21826;;;GCA_002222635;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;decanoate;68369;;;;;;cytochrome oxidase;+;68369;;;GCA_900129395;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;gluconate;68369;;;;;;gelatinase;-;68369;;;GCA_000712315;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;maltose;68369;;;;;;beta-glucosidase;-;68369;;;GCA_014805345;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;N-acetylglucosamine;68369;;;;;;urease;+;68369;;;GCA_020164605;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;D-mannitol;68369;;;;;;arginine dihydrolase;-;68369;;;1402135.7;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;D-mannose;68369;;;;;;;;;;;1402135.43;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;L-arabinose;68369;;;;;;;;;;;1402135.41;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;D-glucose;68369;;;;;;;;;;;1402135.16;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;gelatin;68369;;;;;;;;;;;1402135.17;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;esculin;68369;;;;;;;;;;;1402135.19;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;urea;68369;;;;;;;;;;;1402135.18;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;arginine;68369;;;;;;;;;;;1402135.15;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;D-glucose;68369;;;;;;;;;;;1402135.12;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;tryptophan;68369;;;;;;;;;;;1402135.2;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;nitrate;68369;;;;;;;;;;;1402135.14;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1402135.3;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2695420945;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2585427828;66792
130629;DSM 26824, MCCC 1A00686;Sulfitobacter;Sulfitobacter pseudonitzschiae;H3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2773858061;66792
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;Sulfitobacter sabulilitoris;20215;3 days;68195;;;30;68195;;;aerobe;68195;;;nitrate;68195;;;;;;catalase;+;68195;marine sand;68195;GCA_005887615;66792
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;apr.30;68195;;;;;;;esculin;68195;;;;;;cytochrome oxidase;+;68195;;;2562655.3;66792
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;35;68195;;;;;;;casein;68195;;;;;;alkaline phosphatase;+;68195;;;2898659724;66792
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;gelatin;68195;;;;;;esterase (C 4);+;68195;;;VANS00000000;68195
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;hypoxanthine;68195;;;;;;esterase Lipase (C 8);+;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;starch;68195;;;;;;leucine arylamidase;+;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;tween 80;68195;;;;;;valine arylamidase;+;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;L-tyrosine;68195;;;;;;acid phosphatase;-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;urea;68195;;;;;;chymotrypsin;-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;xanthine;68195;;;;;;cystine arylamidase;-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;acetate;68195;;;;;;alpha-galactosidase;-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;acetate;68195;;;;;;lipase (C 14);-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;L-arabinose;68195;;;;;;naphthol-AS-BI-phosphohydrolase;-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;cellobiose;68195;;;;;;trypsin;-;68195;;;;
166231;KACC 19870, NBRC 113549;Sulfitobacter;Sulfitobacter sabulilitoris;HSMS-29;1;;;;;;;;;;;;;;;D-fructose;68195;;;;;;beta-D-fucosidase;-;68195;;;;
