strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;Corynebacterium tuberculostearicum;20215;;;;;;;;;;;;;glycogen;68379;;;;;;catalase;+;68379;Human blood;50548;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;gelatinase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;urease;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;N-acetyl-beta-glucosaminidase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;alpha-glucosidase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;beta-galactosidase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;beta-glucuronidase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;alkaline phosphatase;+;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;urea;68379;;;;;;pyrrolidonyl arylamidase;+;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;pyrazinamidase;-;68379;;;;
146516;CCUG 31362;Corynebacterium;Corynebacterium tuberculostearicum;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;;;;;;;
135850;CIP 102076;Corynebacterium;Corynebacterium tuberculostearicum;;0;Corynebacterium tuberculostearicum;20215;;;MEDIUM 355 - for Corynebacterium genitalium;35101;37;35101;;;;;;;;;;;;;;;;;;;;
