strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
144086;CCUG 22893, ATCC 17719, LMG 3577, JCM 20912, IAM 13552;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;25;67770;;;;;;;;;;;;;;;;;Soil enrichment with pantothenate;47695;;
144086;CCUG 22893, ATCC 17719, LMG 3577, JCM 20912, IAM 13552;Variovorax;Variovorax paradoxus;;0;;;;;;;;;;;;;;;;;;;;;;;;;Soil;67770;;
154267;CCUG 52932;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;30;59734;;;aerobe;59734;;;;;;;;;;;;;Water for injection,industry;59734;;
22977;DSM 9258;Variovorax;Variovorax paradoxus;BF3;0;Variovorax paradoxus;20215;;;R3 A MEDIUM (DSMZ Medium 1153);19025;28;19025;;;;;;;;;;;;;;;;;Cooling coils in an air-handling system;19025;;
156597;CCUG 63252;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;30;62958;;;aerobe;62958;;;;;;;;;;;;;Industry water;62958;;
156689;CCUG 64149;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;30;63088;;;aerobe;63088;;;;;;;;;;;;;Industry,water;63088;;
156834;CCUG 65978;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;30;63264;;;aerobe;63264;;;;;;;;;;;;;Industry water;63264;;
156843;CCUG 66021;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;30;63273;;;aerobe;63273;;;;;;;;;;;;;Industry;63273;;
163007;JCM 20910, ATCC 17716, IAM 13550, LMG 3574;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;25;67770;;;;;;;;;;;;;;;;;;;;
163008;JCM 20911, ATCC 17718, IAM 13551, LMG 3576;Variovorax;Variovorax paradoxus;;0;Variovorax paradoxus;20215;;;;;25;67770;;;;;;;;;;;;;;;;;Soil;67770;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;Variovorax paradoxus;20215;;;MINERAL MEDIUM FOR CHEMOLITHOTROPHIC GROWTH (H-3) (DSMZ Medium 81);344;30;344;;;;;;;malate;68369;indole;0;68369;indole;68369;alpha-fucosidase;-;68382;soil;344;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;;;;;NUTRIENT AGAR (DSMZ Medium 1);344;;;;;;;;;adipate;68369;;;;;;alpha-mannosidase;-;68382;Soil;46382;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;;;;;;;;;;;;;;;decanoate;68369;;;;;;N-acetyl-beta-glucosaminidase;-;68382;;;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;;;;;;;;;;;;;;;gluconate;68369;;;;;;beta-glucosidase;-;68382;;;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;;;;;;;;;;;;;;;maltose;68369;;;;;;alpha-glucosidase;+;68382;;;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;;;;;;;;;;;;;;;N-acetylglucosamine;68369;;;;;;beta-glucuronidase;-;68382;;;;
3000;DSM 645, ATCC 17712, CCUG 15916, LMG 3572;Variovorax;Variovorax paradoxus;12-6-2, 350;0;;;;;;;;;;;;;;;D-mannitol;68369;;;;;;beta-galactosidase;-;68382;;;;
