strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
162779;JCM 20138, IAM 1271, IFO 3445, NBRC 3445, OUT 8230;Pseudomonas;Pseudomonas aeruginosa;;0;Pseudomonas aeruginosa;20215;;;;;37;67770;;;;;;;;;;;;;;;;;Urine;67770;;
155886;CCUG 59537;Pseudomonas;Pseudomonas aeruginosa;;0;Pseudomonas aeruginosa;20215;;;;;30;62012;;;aerobe;62012;;;;;;;;;;;;;Soil,rhizosphere;62012;;
162856;JCM 20301, IAM 1971;Pseudomonas;Pseudomonas aeruginosa;;0;Pseudomonas aeruginosa;20215;;;;;37;67770;;;;;;;;;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;Pseudomonas aeruginosa;20215;;;;;37;62884;;;aerobe;62884;;;malate;68369;indole;0;68369;indole;68369;cytochrome oxidase;+;68369;Human sputum,77-yr-old man;62884;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;adipate;68369;;;;;;gelatinase;+;68369;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;decanoate;68369;;;;;;beta-glucosidase;-;68369;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;gluconate;68369;;;;;;urease;-;68369;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;maltose;68369;;;;;;arginine dihydrolase;+;68369;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;N-acetylglucosamine;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;D-mannitol;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;D-mannose;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;L-arabinose;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;D-glucose;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;gelatin;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;esculin;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;urea;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;arginine;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;D-glucose;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;tryptophan;68369;;;;;;;;;;;;
156562;CCUG 62703;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;nitrate;68369;;;;;;;;;;;;
163278;JCM 2412;Pseudomonas;Pseudomonas aeruginosa;;0;Pseudomonas aeruginosa;20215;;;;;37;67770;;;;;;;;;;;;;;;;;;;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;Pseudomonas aeruginosa;20215;;;;;37;63053;;;aerobe;63053;;;malate;68369;indole;0;68369;indole;68369;cytochrome oxidase;+;68369;Human urine,64-yr-old woman;63053;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;adipate;68369;;;;;;gelatinase;+;68369;;;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;decanoate;68369;;;;;;beta-glucosidase;-;68369;;;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;gluconate;68369;;;;;;urease;-;68369;;;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;maltose;68369;;;;;;arginine dihydrolase;+;68369;;;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;N-acetylglucosamine;68369;;;;;;;;;;;;
156662;CCUG 63962;Pseudomonas;Pseudomonas aeruginosa;;0;;;;;;;;;;;;;;;D-mannitol;68369;;;;;;;;;;;;
