strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
139281;CIP 105863;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;MEDIUM 3 - Columbia agar;41420;30;41420;;;;;;;;;;;;;;;;;;;;
139282;CIP 105864;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;MEDIUM 3 - Columbia agar;41421;30;41421;;;;;;;;;;;;;;;;;;;;
141293;CCUG 736;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;;;;;;;;;;;;;;;;;;;Human feces;44255;;
142069;CCUG 10361;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
142249;CCUG 11390, ATCC 23986, NCTC 9088;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;;;;;;;;;;;;;;;;;;;;;GCA_900636105;66792
142249;CCUG 11390, ATCC 23986, NCTC 9088;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;562.39528;66792
142250;CCUG 11391, NCTC 9089;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;;;;;;;;;;;;;;;;;;;;;GCA_900449375;66792
142250;CCUG 11391, NCTC 9089;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;562.34247;66792
142251;CCUG 11392, NCTC 9090;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
142262;CCUG 11403;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;Escherichia coli;20215;;;;;37;45522;;;aerobe;45522;;;sorbitol;68374;indole;1;68374;indole;68374;L-aspartate arylamidase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;cellobiose;68374;;;;;;alpha-maltosidase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;myo-inositol;68374;;;;;;alpha-galactosidase;+;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;L-rhamnose;68374;;;;;;alpha-glucosidase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;trehalose;68374;;;;;;beta-galactosidase;+;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;D-arabitol;68374;;;;;;N-acetyl-beta-glucosaminidase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;L-arabinose;68374;;;;;;beta-glucuronidase;+;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;sucrose;68374;;;;;;beta-glucosidase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;D-glucose;68374;;;;;;lipase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;tryptophan;68374;;;;;;urease;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;malonate;68374;;;;;;lysine decarboxylase;+;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;palatinose;68374;;;;;;arginine dihydrolase;-;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;ribitol;68374;;;;;;ornithine decarboxylase;+;68374;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;maltose;68374;;;;;;;;;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;D-mannitol;68374;;;;;;;;;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;Potassium 5-ketogluconate;68374;;;;;;;;;;;;
142263;CCUG 11404;Escherichia;Escherichia coli;;0;;;;;;;;;;;;;;;D-galacturonic acid;68374;;;;;;;;;;;;
