strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
161894;JCM 17001;Micromonospora;Micromonospora chokoriensis;;0;Micromonospora chokoriensis;20215;;;;;28;67770;;;;;;;;;;;;;;;;;Mountain soil;67770;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;Micromonospora citrea;20215;10-14 days;19613;N-Z-AMINE-MEDIUM (DSMZ Medium 554);11378;28;11378;Citreamicin;19613;;;;;glucose;19613;;;;;;alkaline phosphatase;+;68382;lake mud;11378;GCA_900090315;66792
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;10-14 days;19613;GYM STREPTOMYCES MEDIUM (DSMZ Medium 65);11378;28;67770;;;;;;;arabinose;19613;;;;;;esterase (C 4);+;68382;Lake mud;67770;47855.4;66792
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;10-14 days;19613;ISP 2;19613;;;;;;;;;sucrose;19613;;;;;;esterase lipase (C 8);+;68382;;;2623620569;66792
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;10-14 days;19613;ISP 3;19613;;;;;;;;;xylose;19613;;;;;;lipase (C 14);-;68382;;;FMHZ00000000;67770
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;10-14 days;19613;ISP 4;19613;;;;;;;;;myo-inositol;19613;;;;;;leucine arylamidase;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;10-14 days;19613;ISP 5;19613;;;;;;;;;mannitol;19613;;;;;;valine arylamidase;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;ISP 6;19613;;;;;;;;;fructose;19613;;;;;;cystine arylamidase;-;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;ISP 7;19613;;;;;;;;;rhamnose;19613;;;;;;trypsin;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;;;;;;;;;;;raffinose;19613;;;;;;alpha-chymotrypsin;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;;;;;;;;;;;cellulose;19613;;;;;;acid phosphatase;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;;;;;;;;;;;;;;;;;;naphthol-AS-BI-phosphohydrolase;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;;;;;;;;;;;;;;;;;;alpha-galactosidase;+;68382;;;;
7989;DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367;Micromonospora;Micromonospora citrea;71-97;1;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;+;68382;;;;
