strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
137902;CIP 102149;Winkia;Winkia neuii;;0;Winkia neuii;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;38851;37;38851;;;;;;;;;;;;;;;;;;38851;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;Winkia neuii;20215;;;;;;;;;;;;;glycogen;68379;acetoin;0;68381;acetoin;68381;urease;-;68381;Human;47697;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;beta-mannosidase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;beta-galactosidase;+;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;+;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;alkaline phosphatase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;alpha-galactosidase;+;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;urea;68379;;;;;;beta-glucuronidase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;beta-glucosidase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;arginine dihydrolase;-;68381;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;catalase;+;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;gelatinase;-;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;urease;-;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;beta-glucosidase;+;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;N-acetyl-beta-glucosaminidase;-;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;alpha-glucosidase;+;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;beta-galactosidase;+;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;beta-glucuronidase;-;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;pyrrolidonyl arylamidase;-;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;pyrazinamidase;+;68379;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;;;;;;;
144088;CCUG 22902;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;urea;68381;;;;;;;;;;;;
144918;CCUG 27092;Winkia;Winkia neuii;;0;Winkia neuii;20215;;;;;37;48651;;;microaerophile;48651;;;;;;;;;;;;;Human leg wound;48651;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;Winkia neuii;20215;;;;;;;;;;;;;tryptophan;68380;indole;0;68380;indole;68380;urease;-;68381;Human urine,77-yr-old male;48895;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;nitrate;68380;acetoin;0;68381;acetoin;68381;beta-mannosidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;L-glutamate;68380;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;raffinose;68380;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-mannose;68380;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;arginine;68380;;;;;;beta-galactosidase;+;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;urea;68380;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;glycogen;68379;;;;;;alkaline phosphatase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;alpha-galactosidase;+;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;beta-glucuronidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;arginine dihydrolase;-;68381;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;serine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;glutamyl-glutamate arylamidase;-;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;histidine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;glycin arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;urea;68379;;;;;;alanine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;tyrosine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;pyrrolidonyl arylamidase;-;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;leucine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;phenylalanine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;leucyl glycin arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;proline-arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;L-arginine arylamidase;+;68380;;;;
145117;CCUG 27684;Winkia;Winkia neuii;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;alkaline phosphatase;-;68380;;;;
