strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
135682;CIP 73.12, ATCC 19243, CCUG 26468, CIP 7312;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;34862;30;34862;;;;;;;;;;;;;;;;;;;;
135683;CIP 73.13, ATCC 14221;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;34863;30;34863;;;;;;;;;;;;;;;;;;;;
137415;CIP 68.4;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;37905;30;37905;;;;;;;;;;;;;;;;;;37905;;
137508;CIP 67.22;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;38043;30;38043;;;;;;;;;;;;;;;;;;38043;;
138705;CIP 52.184;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;40380;30;40380;;;;;;;;;;;;;;;;;;;;
141309;CCUG 800;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;;;37;44785;;;microaerophile;44785;;;tryptophan;68377;indole;0;68377;indole;68377;tryptophan deaminase;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;urea;68377;;;;;;gamma-glutamyltransferase;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;ornithine;68377;;;;;;proline-arylamidase;+;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;sucrose;68377;;;;;;beta-galactosidase;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;maltose;68377;;;;;;alkaline phosphatase;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;D-fructose;68377;;;;;;lipase;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;D-glucose;68377;;;;;;urease;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;;;;;;;;ornithine decarboxylase;-;68377;;;;
141687;CCUG 4788;Neisseria;Neisseria subflava;;0;;;;;;;;;;;;;;;;;;;;;;beta-lactamase;-;68377;;;;
134992;CIP 52.182;Neisseria;Neisseria subflava;;0;Neisseria subflava;20215;;;MEDIUM 6 - Columbia agar with 10 % horse blood;33700;30;33700;;;;;;;;;;;;;;;;;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;tryptophan;68377;indole;0;68377;indole;68377;tryptophan deaminase;-;68377;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;urea;68377;;;;;;gamma-glutamyltransferase;-;68377;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;ornithine;68377;;;;;;proline-arylamidase;+;68377;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;sucrose;68377;;;;;;beta-galactosidase;+;68377;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;maltose;68377;;;;;;alkaline phosphatase;-;68377;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;D-fructose;68377;;;;;;lipase;-;68377;;;;
144757;CCUG 26469;Neisseria;Neisseria subflava subsp. subflava;;0;;;;;;;;;;;;;;;D-glucose;68377;;;;;;urease;-;68377;;;;
