strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
22650;;Herpetosiphon;Herpetosiphon sp.;Hp g351;0;Herpetosiphon sp.;20215;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22650;;Herpetosiphon;Herpetosiphon sp.;Hp g351;0;;;;;KAN 17 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22650;;Herpetosiphon;Herpetosiphon sp.;Hp g351;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;Herpetosiphon sp.;20215;;;CHITIN 6 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;;;;;CHITIN 7 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;;;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;;;;;CY-AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;;;;;Myx MEDIUM;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
22323;;Herpetosiphon;Herpetosiphon sp.;Hp g441;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
