strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
134435;CIP 107629;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;MEDIUM 23 - for Afipia and Legionella;32752;37;32752;;;;;;;;;;;;;;;;;;32752;;
135906;CIP 105349;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;MEDIUM 23 - for Afipia and Legionella;35178;37;35178;;;;;;;;;;;;;;;;;;35178;;
137170;CIP 103867, ATCC 43736, CCUG 44897, CCUG 30662;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;MEDIUM 23 - for Afipia and Legionella;37038;37;37038;;;microaerophile;56535;;;;;;;;;;;;;;37038;GCA_000586075;66792
137170;CIP 103867, ATCC 43736, CCUG 44897, CCUG 30662;Legionella;Legionella pneumophila;;0;;;;;;;37;56535;;;;;;;;;;;;;;;;;Lung aspirate;50201;91891.24;66792
137170;CIP 103867, ATCC 43736, CCUG 44897, CCUG 30662;Legionella;Legionella pneumophila;;0;;;;;;;;;;;;;;;;;;;;;;;;;Human lung aspirate;56535;2907337367;66792
137574;CIP 108729;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;MEDIUM 23 - for Afipia and Legionella;38296;37;38296;;;;;;;;;;;;;;;;;;38296;;
137656;CIP 103868;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;MEDIUM 23 - for Afipia and Legionella;38483;37;38483;;;;;;;;;;;;;;;;;;38483;;
139657;CIP 108286;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;MEDIUM 23 - for Afipia and Legionella;42243;37;42243;;;;;;;;;;;;;;;;;;42243;;
146227;CCUG 30654;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;;;;;;;;;;;;;;;;;;;;;Human bronchus;50196;;
146229;CCUG 30657;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;;;;;;;;;;;;;;;;;;;;;Human lung tissue;50198;;
146240;CCUG 30689;Legionella;Legionella pneumophila;;0;Legionella pneumophila;20215;;;;;;;;;;;;;;;;;;;;;;;Water,hospital shower;50221;;
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;Legionella pneumophila subsp. fraseri;20215;1-2 days;3194;BCYE-AGAR (DSMZ Medium 585);3194;37;3194;;;microaerophile;3194;;;tryptophan;68377;indole;0;68377;indole;68377;catalase;+;3194;human lung tissue;3194;GCA_003003865;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;2 days;45943;MEDIUM 23 - for Afipia and Legionella;41840;37;41840;;;microaerophile;45943;;;urea;68377;;;;;;tryptophan deaminase;-;68377;Human lung;45943;GCA_003003755;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;37;45943;;;;;;;ornithine;68377;;;;;;beta-galactosidase;-;68377;;;GCA_003004215;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;urease;-;68377;;;GCA_001886795;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;ornithine decarboxylase;-;68377;;;GCA_001886835;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_003003955;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_003003595;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_003003675;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_003004255;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_900639965;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_000586195;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;GCA_001582825;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;446.178;66792
6726;DSM 7514, ATCC 33156, WDCM 00180, CCUG 13398, NCTC 11233, Los Angeles-1;Legionella;Legionella pneumophila subsp. fraseri;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;91892.1;66792
