strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
162099;JCM 17750;Paludibacterium;Paludibacterium sp.;;0;Paludibacterium sp.;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Soil;67770;;
10525;DSM 18731, KACC 11601;Paludibacterium;Paludibacterium yongneupense;5YN8-15;1;Paludibacterium yongneupense;20215;;;REACTIVATION WITH LIQUID MEDIUM 830 (DSMZ Medium 830c);7676;28;7676;;;facultative anaerobe;32027;;;glucose;32027;;;;;;acid phosphatase;+;32027;wetland soil;7676;GCA_018802645;66792
10525;DSM 18731, KACC 11601;Paludibacterium;Paludibacterium yongneupense;5YN8-15;1;;;;;;;apr.35;32027;;;;;;;histidine;32027;;;;;;alkaline phosphatase;+;32027;;;GCA_000422925;66792
10525;DSM 18731, KACC 11601;Paludibacterium;Paludibacterium yongneupense;5YN8-15;1;;;;;;;;;;;;;;;maltose;32027;;;;;;catalase;+;32027;;;1122928.3;66792
10525;DSM 18731, KACC 11601;Paludibacterium;Paludibacterium yongneupense;5YN8-15;1;;;;;;;;;;;;;;;N-acetylglucosamine;32027;;;;;;cytochrome oxidase;+;32027;;;400061.5;66792
10525;DSM 18731, KACC 11601;Paludibacterium;Paludibacterium yongneupense;5YN8-15;1;;;;;;;;;;;;;;;nitrate;32027;;;;;;;;;;;2524023162;66792
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;Paludibaculum fermentans;20215;3-7 days;21349;PLANCTOMYCES PYREFORMIS MEDIUM (DSMZ Medium 1531);21349;25;21349;;;microaerophile;21349;;;malate;68369;indole;0;68369;indole;68369;gelatinase;-;68369;anoxic peat layer of littoral wetland;21349;GCA_015277775;66792
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;adipate;68369;;;;;;beta-glucosidase;+;68369;;;1473598.7;66792
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;decanoate;68369;;;;;;urease;-;68369;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;gluconate;68369;;;;;;arginine dihydrolase;-;68369;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;maltose;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;N-acetylglucosamine;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;D-mannitol;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;D-mannose;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;L-arabinose;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;D-glucose;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;gelatin;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;esculin;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;urea;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;arginine;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;D-glucose;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;tryptophan;68369;;;;;;;;;;;;
24778;DSM 26340, VKM B-2878;Paludibaculum;Paludibaculum fermentans;P105;1;;;;;;;;;;;;;;;nitrate;68369;;;;;;;;;;;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;Paludicola psychrotolerans;20215;;43567;MS agar;43567;apr.35;43567;;;anaerobe;43567;;;6-O-alpha-D-glucopyranosyl-D-gluconic acid;43567;;;;;;;;;Zoige wetland soil;43567;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;MINERAL SALT MEDIUM WITH COLLOIDAL CHITIN (DSMZ Medium 1681);64911;25-30;43567;;;anaerobe;67771;;;casein hydrolysate;43567;;;;;;;;;wetland soil;64911;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;;;28;64911;;;;;;;cellobiose;43567;;;;;;;;;From soil;67771;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;;;25-30;67771;;;;;;;D-fucose;43567;;;;;;;;;;;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;;;;;;;;;;;D-galacturonic acid;43567;;;;;;;;;;;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;;;;;;;;;;;D-mannose;43567;;;;;;;;;;;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;;;;;;;;;;;glucose;43567;;;;;;;;;;;;
140789;KCTC 15582, DSM 104738;Paludicola;Paludicola psychrotolerans;NC1253;1;;;;;;;;;;;;;;;L-fucose;43567;;;;;;;;;;;;
