strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
165853;JCM 8608;Lacticaseibacillus;Lacticaseibacillus casei;;0;Lacticaseibacillus casei;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Fermented cane molasses;67770;;
165865;JCM 8621;Lacticaseibacillus;Lacticaseibacillus casei;;0;Lacticaseibacillus casei;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Fermented cane molasses;67770;;
165892;JCM 8648;Lacticaseibacillus;Lacticaseibacillus casei;;0;Lacticaseibacillus casei;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Fermented cane molasses;67770;;
162859;JCM 20304, IAM 10062;Lacticaseibacillus;Lacticaseibacillus casei;;0;Lacticaseibacillus casei;20215;;;;;30;67770;;;;;;;;;;;;;;;;;;;;
163108;JCM 2120, ATCC 4913;Lacticaseibacillus;Lacticaseibacillus casei;;0;Lacticaseibacillus casei;20215;;;;;37;67770;;;;;;;;;;;;;;;;;;;;
164494;JCM 33273, CCM 8948, CCTCC 2018390, NCIMB 15173;Lacticaseibacillus;Lacticaseibacillus daqingensis;;1;Lacticaseibacillus daqingensis;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Traditional pickle in Heilongjiang Province;67770;GCA_003946115;66792
164494;JCM 33273, CCM 8948, CCTCC 2018390, NCIMB 15173;Lacticaseibacillus;Lacticaseibacillus daqingensis;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2486014.3;66792
164494;JCM 33273, CCM 8948, CCTCC 2018390, NCIMB 15173;Lacticaseibacillus;Lacticaseibacillus daqingensis;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2885656677;66792
164494;JCM 33273, CCM 8948, CCTCC 2018390, NCIMB 15173;Lacticaseibacillus;Lacticaseibacillus daqingensis;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;RHOH00000000;67770
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;Lacticaseibacillus manihotivorans;20215;;;MRS MEDIUM (DSMZ Medium 11);5005;30;5005;;;;;;;Potassium 5-ketogluconate;68371;;;;;;;;;cassava sour starch fermentation;5005;GCA_001435035;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;MEDIUM 40- for Lactobacillus and Leuconostoc;34638;30;34638;;;;;;;Potassium 2-ketogluconate;68371;;;;;;;;;Cassava fermenter;67770;GCA_009184845;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;30;67770;;;;;;;gluconate;68371;;;;;;;;;;;GCA_001311155;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;L-arabitol;68371;;;;;;;;;;;1423769.4;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-arabitol;68371;;;;;;;;;;;1423769.3;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;L-fucose;68371;;;;;;;;;;;88233.6;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-fucose;68371;;;;;;;;;;;2728369672;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-tagatose;68371;;;;;;;;;;;2713896728;66792
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-lyxose;68371;;;;;;;;;;;AZEU00000000;67770
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;turanose;68371;;;;;;;;;;;BBAH00000000;67770
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;xylitol;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;glycogen;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;starch;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;raffinose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;melezitose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;inulin;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;trehalose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;sucrose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;melibiose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;lactose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;maltose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;cellobiose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;salicin;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;esculin;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;amygdalin;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;N-acetylglucosamine;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;methyl alpha-D-glucopyranoside;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;methyl alpha-D-mannoside;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-sorbitol;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-mannitol;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;myo-inositol;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;galactitol;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;L-sorbose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-mannose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-fructose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-glucose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;D-galactose;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;methyl beta-D-xylopyranoside;68371;;;;;;;;;;;;
6583;CCUG 42894, DSM 13343, LMG 18010, OND 32, JCM 12514, CIP 105851, KCTC 21010;Lacticaseibacillus;Lacticaseibacillus manihotivorans;;1;;;;;;;;;;;;;;;ribitol;68371;;;;;;;;;;;;
