strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
164860;JCM 3863, ATCC 19859, BCRC 13033, NCIMB 9490;Acidithiobacillus;Acidithiobacillus ferrooxidans;;0;Acidithiobacillus ferrooxidans;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Mine water;67770;;
164861;JCM 3865;Acidithiobacillus;Acidithiobacillus ferrooxidans;;0;Acidithiobacillus ferrooxidans;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Acid mine water of a mine at Shimokawa;67770;;
165617;JCM 7812;Acidithiobacillus;Acidithiobacillus ferrooxidans;;0;Acidithiobacillus ferrooxidans;20215;;;;;30;67770;;;;;;;;;;;;;;;;;Acid mine water from Matsuo sulfur and iron sulfide mine on Hachimantai volcano;67770;;
130137;DSM 29444;Acidithiobacillus;Acidithiobacillus ferrooxidans;R1;0;Acidithiobacillus ferrooxidans;20215;;;LEPTOSPIRILLUM (HH) MEDIUM (DSMZ Medium 882);21445;25;21445;;;;;;;;;;;;;;;;;rock samples, Ilba mine;21445;;
130;DSM 24413;Acidithiobacillus;Acidithiobacillus sp.;HV2/2;0;Acidithiobacillus sp.;20215;3-7 days;17672;ACIDITHIOBACILLUS (APH) MEDIUM (DSMZ Medium 271);17672;45;17672;;;;;;;;;;;;;;;;;;17672;;
159192;DSM 105150, KCTC 4683;Acidithiobacillus;Acidithiobacillus sulfuriphilus;CJ-2;1;Acidithiobacillus sulfuriphilus;20215;;68181;ACIDITHIOBACILLUS MEDIUM (DSMZ Medium 35);66015;28;66015;;;aerobe;67771;chemolithoautotroph;68181;maltose;67964;;;;;;;;;mine-drainage sample;66015;GCA_003721225;66792
159192;DSM 105150, KCTC 4683;Acidithiobacillus;Acidithiobacillus sulfuriphilus;CJ-2;1;;;;;;;30;67771;;;obligate aerobe;68181;;;elemental sulfur;68181;;;;;;;;;From an adit draining a former lead mine (Catherine and Jane consols mine);67771;1867749.3;66792
159192;DSM 105150, KCTC 4683;Acidithiobacillus;Acidithiobacillus sulfuriphilus;CJ-2;1;;;;;;;25-28;68181;;;;;;;tetrathionate;68181;;;;;;;;;mine-drainage sample;68181;2840828123;66792
159192;DSM 105150, KCTC 4683;Acidithiobacillus;Acidithiobacillus sulfuriphilus;CJ-2;1;;;;;;;15-30;68181;;;;;;;thiosulfate;68181;;;;;;;;;;;RIZI01000000;67771
159192;DSM 105150, KCTC 4683;Acidithiobacillus;Acidithiobacillus sulfuriphilus;CJ-2;1;;;;;;;;;;;;;;;ferrous ion;68181;;;;;;;;;;;RIZI00000000.1;68181
