strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;Gordonia bronchialis;20215;;;;;37;57350;;;microaerophile;57350;;;glycogen;68379;;;;;;catalase;+;68379;Human abscess,tibia,14-yr-old female;57350;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;gelatinase;-;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;urease;+;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;+;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;N-acetyl-beta-glucosaminidase;-;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;alpha-glucosidase;+;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;beta-galactosidase;-;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;beta-glucuronidase;-;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;alkaline phosphatase;+;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;urea;68379;;;;;;pyrrolidonyl arylamidase;-;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;pyrazinamidase;+;68379;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;alkaline phosphatase;+;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;esterase (C 4);-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;esterase lipase (C 8);+;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;lipase (C 14);-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;leucine arylamidase;+;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;valine arylamidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;cystine arylamidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;trypsin;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-chymotrypsin;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;acid phosphatase;+;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;naphthol-AS-BI-phosphohydrolase;+;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-galactosidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;+;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-mannosidase;-;68382;;;;
152442;CCUG 46800;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-fucosidase;-;68382;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;Gordonia bronchialis;20215;;;;;37;57363;;;microaerophile;57363;;;glycogen;68379;;;;;;catalase;-;68379;Human tissue,14-yr-old girl,post-operative;57363;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;gelatinase;-;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;urease;+;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;+;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;N-acetyl-beta-glucosaminidase;-;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;alpha-glucosidase;+;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;beta-galactosidase;-;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;beta-glucuronidase;-;68379;;;;
152451;CCUG 46839;Gordonia;Gordonia bronchialis;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;alkaline phosphatase;+;68379;;;;
