strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
137867;CIP 101990;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;38816;37;38816;;;;;;;;;;;;;;;;;;38816;;
137910;CIP 102168;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;38859;37;38859;;;;;;;;;;;;;;;;;;38859;;
137972;CIP 102339;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;38922;37;38922;;;;;;;;;;;;;;;;;;38922;;
137994;CIP 102430;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;38944;37;38944;;;;;;;;;;;;;;;;;;38944;;
138750;CIP 102751;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;40455;37;40455;;;;;;;;;;;;;;;;;;40455;;
138817;CIP 110113, CIP 203054;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;40756;37;40756;;;;;;;;;;;;;;;;;;40756;;
138821;CIP 110114, CIP 203037;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;40767;37;40767;;;;;;;;;;;;;;;;;;40767;;
138870;CIP 103888;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;40848;37;40848;;;;;;;;;;;;;;;;;;40848;;
138913;CIP A160;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;40903;37;40903;;;;;;;;;;;;;;;;;;;;
139023;CIP 110098;Lactobacillus;Lactobacillus rhamnosus;;0;Lacticaseibacillus rhamnosus;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;41032;37;41032;;;;;;;;;;;;;;;;;;41032;;
