TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0006791"	"sulfur utilization"	NaN	0.845098040014257	2.48576341150148E-05	1	0	2.2743255275831	-8.5548758372132	0.427846058540907	6.33188879316495	-4.74941677981876	null	False
"GO:0030541"	"plasmid partitioning"	NaN	1.70757017609794	0.000207146950958457	0.994378514037051	0	1.57463091075779	-8.15209067870168	1.35526553655842	3.73146253126761	6.38826643557405	null	False
"GO:0043963"	"modulation by symbiont of host adenylate cyclase-mediated signal transduction"	NaN	0.301029995663981	4.14293901916913E-06	0.992925981566414	0	0.991960900971612	3.37574627815745	-3.47536916467199	-3.82822644951275	-3.71209149378186	null	False
"GO:0047484"	"regulation of response to osmotic stress"	NaN	3.14798532068381	0.00582082932193263	0.93403647561524	0	-2.89115941488449	1.94210335543945	-0.528698134258718	1.13697589149095	6.42180421672424	null	False
"GO:0048364"	"root development"	NaN	3.83828224991469	0.0285448498420753	0.983660796828517	0	-2.07331587071603	-0.825216626204416	-5.43262425152184	-1.82916977601415	-2.59573004261004	null	False
"GO:0051703"	"biological process involved in intraspecies interaction between organisms"	NaN	3.66950283410434	0.019351668158539	1	0	-0.757306580106997	0.903586777033893	-4.57168943793675	-3.6909573213834	-2.2417190086357	null	False
"GO:1901322"	"response to chloramphenicol"	NaN	0.602059991327962	1.24288170575074E-05	0.952955894530352	0	1.2086456543163	6.59749410699156	-0.883129878084219	-5.28028296171427	-3.30490979307793	null	False
"GO:0071977"	"bacterial-type flagellum-dependent swimming motility"	NaN	1	3.72864511725222E-05	0.954622214527926	0.00390557	-6.11822908912338	-3.65663598845735	-5.98760873084356	1.44752006265421	-1.03815930136744	null	False
"GO:0044011"	"single-species biofilm formation on inanimate substrate"	NaN	2.04921802267018	0.000459866231127773	0.994173115304709	0.00429222	-0.407396958684266	0.282814683124899	-5.68933787267866	0.470066367846242	-3.3475390262355	null	False
"GO:0034337"	"RNA folding"	NaN	2.19865708695442	0.000650441426009553	0.994079008237356	0.00449489	1.04259973988845	-8.12834319340371	1.46898675228813	7.17601316386416	-3.48422391385098	null	False
"GO:0001887"	"selenium compound metabolic process"	NaN	2.07554696139253	0.000488866804261957	0.975268432193162	0.00450626	1.89202805089376	-8.55268077449169	1.76534692569954	6.4891949188323	4.11887893716625	null	False
"GO:0010118"	"stomatal movement"	NaN	2.76566855475901	0.00241119050915643	0.993693786941275	0.00482478	0.96090766510852	-8.61356366878167	0.57430612489097	4.45859154340435	5.96916896896487	null	False
"GO:0007159"	"leukocyte cell-cell adhesion"	NaN	3.27300127206374	0.00776386772192295	0.993304437266381	0.00542009	0.594617886457559	-8.54552232197545	-0.713480417042858	5.13797919328558	-5.71155647734733	null	False
"GO:0060274"	"maintenance of stationary phase"	NaN	3.11892575282578	0.00544382187118824	0.989755306641138	0.00564901	-0.186477311797833	1.45281889083297	-4.54810041387822	-4.12565890707198	-1.11789846254077	null	False
"GO:0009372"	"quorum sensing"	NaN	3.68313713148301	0.0199689660723952	0.93815392168447	0.72508472	null	null	null	null	null	60274	True
"GO:0034552"	"respiratory chain complex II assembly"	NaN	3.18582535961296	0.00635112551638628	0.958734732321116	0.00569453	-4.76573054170155	-1.55171570113859	-3.18837743167755	-0.457871167938553	-5.6070180716285	null	False
