TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:1990586"	"divisome complex"	3	0.778151250383644	2.50019651544611E-05	0.893542978069579	0	-5.77985876633502	2.96697079042919	4.90667107366634	2.24983185307643	-1.95897486035901	null	False
"GO:0044217"	"other organism part"	1.21488085459794	0.778151250383644	2.50019651544611E-05	0.99997872958416	1.186E-05	6.36587851833979	0.249235550561498	0.333930271615035	-0.426310952054341	-5.21409170363673	null	False
"GO:1903561"	"extracellular vesicle"	3	3.75312324468171	0.0283172257339427	0.895927765324699	1.186E-05	3.48258967016905	-5.03210367472064	-3.86872763549011	4.11050284044098	2.04356882180006	null	False
"GO:0030112"	"glycocalyx"	3	1.70757017609794	0.000250019651544611	0.915627398038163	1.316E-05	0.780006515998105	5.87685016223236	-1.86927021595381	-5.47834521155082	3.29881343291197	null	False
"GO:0042601"	"endospore-forming forespore"	1.23564191378786	3.20330491613848	0.007980627277304	0.999972069841519	1.575E-05	3.46010062429819	0.816073643225545	1.62952376865107	6.64232249082894	-1.59997172655777	null	False
"GO:0042763"	"intracellular immature spore"	1.05197427194875	3.37419825792908	0.011830929911091	0.999971458926811	1.611E-05	-4.32506191917943	6.21158614375805	2.41608175490131	-3.43934174909795	-4.15433512488039	null	False
"GO:0030428"	"cell septum"	1.44510492212058	3.56348108539441	0.0182964381000347	0.99997075046529	1.653E-05	5.59551815084203	3.73350963569905	-5.34519589408728	-1.79672546157787	-1.4126106663557	null	False
"GO:0042025"	"host cell nucleus"	3	3.7300551523755	0.0268521105758913	0.744803861288696	1.691E-05	-3.83275577253082	-7.61316330913968	-3.32532543858305	0.185053033146696	-3.95598446432743	null	False
"GO:0033647"	"host intracellular organelle"	2.37835923685001	3.81848982220421	0.0329175873223635	0.745495577992547	0.90958238	null	null	null	null	null	42025	True
"GO:0033646"	"host intracellular part"	1.31951207469883	4.09113915382575	0.0616748476430247	0.73731577804255	0.95865347	null	null	null	null	null	42025	True
"GO:0043656"	"host intracellular region"	1.31951207469883	4.09117436070688	0.0616798480360556	0.74100664547319	0.96864842	null	null	null	null	null	42025	True
"GO:0033643"	"host cell part"	1.23200936087023	4.18937800584203	0.0773310782227483	0.738537878710613	0.9803687	null	null	null	null	null	42025	True
"GO:0033648"	"host intracellular membrane-bounded organelle"	2.37835923685001	3.81504617606463	0.0326575668847571	0.742335146913688	0.98665354	null	null	null	null	null	42025	True
"GO:0043657"	"host cell"	1.21488085459794	4.19986483373226	0.0792212267884256	0.73821650623288	0.99751221	null	null	null	null	null	42025	True
"GO:0009295"	"nucleoid"	1.26342085823588	4.41894727953146	0.13120031234455	0.999967059491087	1.872E-05	6.66689916865352	-1.47458300250297	-1.83397765480884	-4.07835879376719	-3.19956442746777	null	False
"GO:0018995"	"host cellular component"	1.21488085459794	4.19989224352632	0.0792262271814565	0.999968089386192	2.012E-05	-2.8066751080219	6.91265390409598	-0.964541439711573	3.82175401371357	-4.11044252128752	null	False
"GO:0032153"	"cell division site"	1.19887019543584	4.51129499469627	0.162287755817607	0.999966605581438	2.123E-05	6.17324486050966	2.00124826710107	2.01276805618355	-6.15234190581524	-1.50418210630207	null	False
"GO:0043590"	"bacterial nucleoid"	1.42100531274073	3.8555191556678	0.0358478176384664	0.927160205161671	0.12439101	1.6607413360772	-2.6220596391032	-0.92640098030864	2.00593311098236	8.14212662353701	null	False
"GO:0061672"	"glutathione hydrolase complex"	3	1.96378782734556	0.000455035765811193	0.842360726793288	0.13466261	-5.76453520138655	-1.88439239166576	6.29752999594517	0.321412314159712	1.79572404744906	null	False
"GO:0005758"	"mitochondrial intermembrane space"	1.45841165397788	4.34740808371225	0.111273746116445	0.885268679523644	0.17643219	0.427396885478644	-6.75436766579913	-2.11333498432894	3.87001919823339	5.86622469199009	null	False
"GO:0005835"	"fatty acid synthase complex"	2.58569478744028	3.68815275559157	0.0243819164186305	0.875630645241514	0.17961228	-4.23390070563728	-3.45845549812105	4.85835743831101	3.41895343210402	3.30466056265518	null	False
"GO:0005777"	"peroxisome"	1.03756027642388	4.77182256823088	0.295678240309688	0.896901433007639	0.2127912	0.234877709388728	-5.70702778250941	-0.724753979041215	5.2165836684122	5.08128216771459	null	False
"GO:0042579"	"microbody"	1.03756027642388	4.77182256823088	0.295678240309688	0.896901433007639	0.23064565	1.04688610409795	-5.17739797259805	-1.05715427972162	5.68756659919962	3.73053938876794	null	False
"GO:0009319"	"cytochrome o ubiquinol oxidase complex"	1.22462696503893	1.44715803134222	0.00013501061183409	0.874058292977363	0.24679552	-6.85486020771999	-2.24619099217928	5.81346877363955	-2.08353093057865	2.56801923753564	null	False
"GO:0005950"	"anthranilate synthase complex"	1.09887113538576	1.91907809237607	0.000410032228533163	0.849381821060199	0.25789302	-5.95894508726411	-2.8043909802922	5.65908286696034	0.979581577868439	4.36955100607819	null	False
