TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0031225"	"anchored component of membrane"	NaN	4.57729643827929	0.18892484949317	0.989822843710454	0	3.71691450053384	-3.74245849469492	-3.22360442703126	0.898765109870261	5.16655836739263	null	False
"GO:0098561"	"methyl accepting chemotaxis protein complex"	NaN	0.903089986991944	3.50027512162456E-05	0.780396925781546	0	-2.18735010129507	7.01581811668174	2.008120615772	-2.19439273986366	5.42791053881936	null	False
"GO:0009289"	"pilus"	NaN	3.80366192323622	0.0318125004625364	0.970220017817341	1.935E-05	5.09718097776784	-0.253974744168176	-3.19998734616884	-0.970846917518635	-5.43489477210116	null	False
"GO:0009842"	"cyanelle"	NaN	4.14488541828714	0.0698033436856708	0.863021054742629	2.048E-05	2.0856364312014	7.29357817624177	-1.15100047209877	-7.65883356883232	-1.580906126633	null	False
"GO:0045203"	"integral component of cell outer membrane"	NaN	1.57978359661681	0.000185014542143012	0.952967863803304	0.02655052	-1.15902666822392	-6.89108960840706	-0.872430738412899	5.89731397663795	0.463083099912486	null	False
"GO:0009382"	"imidazoleglycerol-phosphate synthase complex"	NaN	0.477121254719662	1.00007860617845E-05	0.677655322697835	0.1195321	-6.76404028330338	-1.62241657636386	4.44639214895	0.119441443053887	-3.64947417322985	null	False
"GO:0031421"	"invertasome"	NaN	0.477121254719662	1.00007860617845E-05	0.710505469108792	0.1195321	-6.83922270287646	5.9913239042614	4.17949956383127	-6.67605200645306	-0.391419790117596	null	False
"GO:0097347"	"TAM protein secretion complex"	NaN	1.23044892137827	8.00062884942756E-05	0.773380113472436	0.12813165	-4.06356154126085	7.13725045928715	3.51561104018301	-5.43934603264972	3.871626524894	null	False
"GO:0031235"	"intrinsic component of the cytoplasmic side of the plasma membrane"	NaN	3.1846914308176	0.00764560094423422	0.946703700445307	0.1307266	1.44546314534927	-5.38554191027888	-2.66348795089291	3.88386107179628	-1.99198942643121	null	False
"GO:0009330"	"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex"	NaN	2.85003325768977	0.00353527787284081	0.734496638206405	0.15247806	-4.92138608025986	5.54509811372698	6.09121944702903	-3.56027539876687	3.19706878470704	null	False
