TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0042025"	"host cell nucleus"	NaN	3.7300551523755	0.0268521105758913	0.999973956836543	0	-5.89523987353114	-1.81235917492633	4.63391871471479	0.805431293380977	3.39139571850423	null	False
"GO:0030112"	"glycocalyx"	NaN	1.70757017609794	0.000250019651544611	0.936326098317455	1.312E-05	-0.509992017446585	6.86543390843672	1.64080950754201	5.58560617974613	-2.10957336656558	null	False
"GO:0000935"	"division septum"	NaN	2.75434833571102	0.00283522284851589	0.870405841130369	1.483E-05	-3.19221974296859	1.69651068495294	-1.62044832886727	-0.485315916969135	6.47872283783639	null	False
"GO:1903561"	"extracellular vesicle"	NaN	3.75312324468171	0.0283172257339427	0.866762676264909	1.691E-05	-0.567873212069134	-6.56438645354656	2.18428912357339	-5.13108480441806	-2.70881930528526	null	False
"GO:0031515"	"tRNA (m1A) methyltransferase complex"	NaN	3.76663588631027	0.0292122960864724	0.770057206540577	1.7E-05	6.237718071071	1.00321887165887	-6.10982818080209	1.31104621865986	-0.488001794868983	null	False
"GO:0061672"	"glutathione hydrolase complex"	NaN	1.96378782734556	0.000455035765811193	0.735973140107913	0.31172242	6.44454050820096	-1.49685877836532	-5.81414700626275	-0.0501440768967064	-2.55211171915048	null	False
"GO:0042603"	"capsule"	NaN	1.04139268515823	5.00039303089223E-05	0.936327337069185	0.32350902	1.17947015694384	7.14479690854796	2.07601098360844	4.30657974182942	-3.83268728847618	null	False
"GO:0022624"	"proteasome accessory complex"	NaN	4.29519311588586	0.0986677552855655	0.684379075175254	0.53515459	5.92780015743139	-0.428226760246981	-6.06696100604635	-0.328804958868048	-0.884334031196019	null	False
"GO:0022623"	"proteasome-activating nucleotidase complex"	NaN	2.4814426285023	0.00151011869532945	0.720262885570021	0.60155998	6.81363220217369	-0.445228416453864	-6.04505626649736	-1.23325867152746	-1.57440215361809	null	False
"GO:1990586"	"divisome complex"	NaN	0.778151250383644	2.50019651544611E-05	0.76179060718946	0.67033861	0.169824927995155	0.74596699086362	-3.40052181107139	-0.250396903521891	4.63077267132679	null	False
"GO:0097691"	"bacterial extracellular vesicle"	NaN	0.698970004336019	2.00015721235689E-05	0.866768938751259	0.68987221	0.0961117100340562	-6.79553338430386	2.04835607091583	-5.57634375254842	-1.86387209368484	null	False
